ibeId,giataId,giataName,giataCity,status,confidence,score,offerCount,sampleHotelName,sampleDestinationCity
143914,,,,unmatched,0,0,1,Sunrise Suites & Apartments,Apokoronas
143929,,,,unmatched,0,0,2,Gizis Cliffside Suites,Mesariá
143956,,,,unmatched,0,0,2,Karavados Beach,Spartia
14402994,,,,unmatched,0,0,6,BS Hotel,Durres
144459,,,,unmatched,0,0,1,Surmeli Adana Hotel,Adana
144480,,,,unmatched,0,0,12,Hotel Byzance,Hammamet
14462018,,,,unmatched,0,0,1,Giriya Amerta Hotel,Ubud - Bali
14508518,,,,unmatched,0,0,1,RESIDENZA,Kotor
145423,,,,unmatched,0,0,1,Park Hotel Diament Wroclaw,Wroclaw
14553407,,,,unmatched,0,0,1,Rafiki Hotel Nungwi Beach,Nungwi
14555219,,,,unmatched,0,0,7,Tsunami village,Paje
145774,,,,unmatched,0,0,3,Advise Hotels Reina,Mojacar
145853,,,,unmatched,0,0,1,Arcos de Montemar,Torremolinos
145865,,,,unmatched,0,0,2,Apartamentos,Tarifa
14591,,,,unmatched,0,0,2,Alva Hotel Brautarholt,Reykjavik
146117,,,,unmatched,0,0,2,Hotel del Port,Sant Carles de la Ràpita
14616517,,,,unmatched,0,0,4,Aylimas Beach & Resort Monastir,Monastir
146224,,,,unmatched,0,0,1,Hotel Marte,Puerto de la Cruz
146409,,,,unmatched,0,0,1,Relaxia Beverly Park,"Gran Canaria, Spanien"
146496,,,,unmatched,0,0,7,L' Escala Resort,L'Estartit
14651339,,,,unmatched,0,0,10,Ambrosia Room & Apartment,Rossano
14656580,,,,unmatched,0,0,1,Hotel Dum by Muskat,Belgrad
146595,,,,unmatched,0,0,1,Hotel Museu Llegendes de Girona,Girona
146639,,,,unmatched,0,0,5,Hotel Loar Ferreries,Cala Galdana
146774,,,,unmatched,0,0,2,Hotel Balneario de Chiclana,Chiclana de la Frontera
146882,,,,unmatched,0,0,5,Terramar,Calella
14695069,,,,unmatched,0,0,10,Meral Units,Benalmadena
146958,,,,unmatched,0,0,2,Hotel Amoros,Cala Ratjada
146961,,,,unmatched,0,0,7,Adults recommended,Magaluf
146971,,,,unmatched,0,0,1,Flacalco Hotel & Apartments,Cala Ratjada
146988,,,,unmatched,0,0,5,Olimar II,Cambrils
146994,,,,unmatched,0,0,2,Mònica Hotel,Cambrils
147062,,,,unmatched,0,0,6,Hotel Adiafa,Zahara de los Atunes
147252,,,,unmatched,0,0,2,Hotel Marchionni,Viareggio
147259,,,,unmatched,0,0,1,Hotel Falcone,"Apulien, Italien"
14726,,,,unmatched,0,0,9,Hotel L'Ancora,Capo Testa - Santa Teresa di Gallura
14726002,,,,unmatched,0,0,3,Campbar 4 by AGATA,Canggu
1474961,,,,unmatched,0,0,4,Bristol Hotel,Gibraltar
14751029,,,,unmatched,0,0,1,ALOE B&B,Palm Beach
147574,,,,unmatched,0,0,3,Hotel I Colori,SantʼAntìoco
147600,,,,unmatched,0,0,1,Hotel Conte,Ischia
147604,,,,unmatched,0,0,2,Hotel Novecento,Scicli
147616,,,,unmatched,0,0,2,Park Hotel Jolanda,Garda
14766699,,,,unmatched,0,0,1,The Dock 69 39 by Scandic,Tromsø
147675,,,,unmatched,0,0,5,Aerhotel Phelipe,Lamezia Terme
1477219,,,,unmatched,0,0,5,Hotel Teresinha,Praia da Vitória
1477418,,,,unmatched,0,0,5,Area Hotel,Fethiye
147794,,,,unmatched,0,0,1,Nuova gestione,Rimini
147822,,,,unmatched,0,0,2,Hotel PRime,Pistoia
14785755,,,,unmatched,0,0,3,Hannabi Hotel,Boca Chica
14795670,,,,unmatched,0,0,2,Hotel Gjuta,Tiranë
147995,,,,unmatched,0,0,5,Hotel Rivus,Peschiera del Garda
148005,,,,unmatched,0,0,4,Fiori D'Arancio,Sorrento
148073,,,,unmatched,0,0,1,Hotel Rubino,Riva del Garda
148165,,,,unmatched,0,0,1,Hotel Merloni,Bellagio
148197,,,,unmatched,0,0,1,Hotel Marina,Forte dei Marmi
14827647,,,,unmatched,0,0,1,PENSION LUCERNA,Vigo
148313,,,,unmatched,0,0,3,Hotel Royal,Garda
14832910,,,,unmatched,0,0,1,Zihil Ha Hotel,Playa del Carmen
148335,,,,unmatched,0,0,1,Settebello Village,Terracina
148343,,,,unmatched,0,0,1,Park Hotel Oasi,Garda
148378,,,,unmatched,0,0,1,Calaserena Resort,"Villasimius, Sardinien"
148406,,,,unmatched,0,0,2,Hotel Delle Isole,Palau
148454,,,,unmatched,0,0,9,Beach Hotel,Diamante
1485502,,,,unmatched,0,0,1,Hotel Majestic,Casablanca
14869,,,,unmatched,0,0,1,Hotel Mountime,Zermatt
14869889,,,,unmatched,0,0,1,Sarzana,Lerici
14873,,,,unmatched,0,0,2,Topaz Hotel,St. Julianʼs
148858,,,,unmatched,0,0,1,Hotel WGrand,Petrovac
1489643,,,,unmatched,0,0,3,meryemana hotel,Didim
1490041,,,,unmatched,0,0,1,Sahin Palace,Marmaris
149054,,,,unmatched,0,0,1,Hotel Miramare,Omišalj
1491622,,,,unmatched,0,0,1,Mazar Resort & Spa,Sharm El Sheikh
149207,,,,unmatched,0,0,2,Ibis Meknès,Meknes
1492673,,,,unmatched,0,0,1,Adults Only,Sarigerme
1493593,,,,unmatched,0,0,10,Neptunia,Monastir
1493836,,,,unmatched,0,0,2,Travelodge Cambridge Fourwentways,"Cambridge, Cambridgeshire"
14942193,,,,unmatched,0,0,6,CA Sand Dune Hotel,Valletta
14943944,,,,unmatched,0,0,1,Mosta Stays,Malta
149442,,,,unmatched,0,0,2,Hotel Agugliastra,Arbatax
1494848,,,,unmatched,0,0,12,Michelangelo Resort,Kassiopi
14966784,,,,unmatched,0,0,2,Hotel Middelland Rotterdam,Rotterdam
14971142,,,,unmatched,0,0,6,Zamu Beach Hotel,Uroa
14984600,,,,unmatched,0,0,3,Azogire Hotel,Paleochora
1498966,,,,unmatched,0,0,1,Calypso Hôtel,Toamasina
1500971,,,,unmatched,0,0,2,Hotel LukasMayr,Zell am See
15024588,,,,unmatched,0,0,10,Hotel Nou Roser,L'Escala
15033417,,,,unmatched,0,0,1,Dom Suites,Chania
1504601,,,,unmatched,0,0,1,Hotel Landhaus,Gstaad
1505146,,,,unmatched,0,0,5,Dogan Beach Resort & Spa Hotel,Menderes
150524,,,,unmatched,0,0,3,PACIFIC 19 Kona,Kahaluu-Keauhou
1505707,,,,unmatched,0,0,13,Seaphoria Beach Resort,Okurcalar
15071116,,,,unmatched,0,0,1,Ivy Canggu,Legian
1507401,,,,unmatched,0,0,1,Perkes Hotel Complex,Zakynthos Stadt
15102703,,,,unmatched,0,0,3,Davy's Cottage Phuket By Zuzu,Thalang
1510316,,,,unmatched,0,0,1,All Inclusive,Kiwengwa
1510712,,,,unmatched,0,0,1,Travelodge Feltham,Heathrow
15157571,,,,unmatched,0,0,2,4 Guys Hotels,Mascat
1516060,,,,unmatched,0,0,1,Hotel Adler,Rimini
151632,,,,unmatched,0,0,6,Hotel Portofino,Roses
151649,,,,unmatched,0,0,4,Hotel Morlans,Magaluf
151696,,,,unmatched,0,0,12,All Inclusive,Manacor
151708,,,,unmatched,0,0,1,Hôtel Les Calanques,Sainte-Maxime
151762,,,,unmatched,0,0,6,Hotel Mariant,Cala Millor
151764,,,,unmatched,0,0,3,Comitas Floramar,Cala Galdana
151794,,,,unmatched,0,0,2,Hotel Honucai,Colonia Sant Jordi
151854,,,,unmatched,0,0,1,Smartline Meridian Hotel,Sunny Beach
151881,,,,unmatched,0,0,6,Cretan Village Hotel,"Agios Nikolaos, Kreta"
151944,,,,unmatched,0,0,4,History Hotel,Trapani
1519785,,,,unmatched,0,0,1,Hotel Holiday,Sirmione
152124,,,,unmatched,0,0,2,Adults Only,"Ibiza, Spanien"
152245,,,,unmatched,0,0,1,Adults only,"Ibiza Stadt, Ibiza"
152366,,,,unmatched,0,0,1,First Residence Hotel,Koh Samui
1524045,,,,unmatched,0,0,2,All Inclusive,"Sal Rei, Insel von Boa Vista"
1524054,,,,unmatched,0,0,1,Hotel Mefolinkel Suits,Lloret de Mar
1526819,,,,unmatched,0,0,1,Surin Beach,Kamala Beach
152748,,,,unmatched,0,0,5,Stil Bonsai,Alcudia
1527511,,,,unmatched,0,0,1,Travelodge London Woolwich,London
1527520,,,,unmatched,0,0,1,Hotel Geier,Limone sul Garda
15293615,,,,unmatched,0,0,1,Homestead Escape,Mirissa
1531667,,,,unmatched,0,0,2,The Commercial Hotel,Glasgow
1531852,,,,unmatched,0,0,1,Hotel Poker,"Neapel, Italien"
1532447,,,,unmatched,0,0,7,Africamar,Alcudia
153321,,,,unmatched,0,0,15,Globales Samoa,Calas de Mallorca
15345373,,,,unmatched,0,0,2,Zenao Appart'hôtels Le Raincy Thiers,Marne-La-Vallee
1535186,,,,unmatched,0,0,4,Tal Beach Hotel,Konyaalti
1536164,,,,unmatched,0,0,2,All inclusive,Sarigerme
1537352,,,,unmatched,0,0,1,Locanda Beach Hotel,"Zakynthos, Griechenland"
15378060,,,,unmatched,0,0,2,Tiber Suite,Rom
1538270,,,,unmatched,0,0,1,Negril Beach Club,Negril
154024,,,,unmatched,0,0,1,Carathotel Basel/Weil am Rhein,Basel
1541716,,,,unmatched,0,0,10,HOTEL KAISER,Sousse
1542651,,,,unmatched,0,0,1,Kyprianos,Laganas
1542738,,,,unmatched,0,0,2,Ecoresort Hotel Zefyros,Zakynthos Stadt
15433864,,,,unmatched,0,0,4,Hotel MioMio,Malcesine
15454374,,,,unmatched,0,0,2,SeethaRama Beach Hotel,Bentota
15491208,,,,unmatched,0,0,1,The Kaktus Somabay,Soma Bay
15498788,,,,unmatched,0,0,1,AOSMECPoolCamp Hotel,Mactan
155184,,,,unmatched,0,0,4,Hotel Baron,Tiranë
1551943,,,,unmatched,0,0,1,Hotel & Apartments,Ischia
1555058,,,,unmatched,0,0,3,Highland Aberdeen City Centre,Aberdeen
1555484,,,,unmatched,0,0,5,Liberta Hotel Jimbaran,Legian
1557485,,,,unmatched,0,0,1,Los Corales Beach Village,Punta Cana
1557487,,,,unmatched,0,0,2,Hôtel Sidi Salem,Bizerte
1560898,,,,unmatched,0,0,2,Residence Vacances Bleues le Mediterranée,Frejus
1561507,,,,unmatched,0,0,3,The Ritz Village Hotel,Willemstad
1568060,,,,unmatched,0,0,5,Dhima Hotel,Himarë
15832,,,,unmatched,0,0,1,Scandic Park Helsinki,Helsinki
1583365,,,,unmatched,0,0,6,Adults Only,Kos
15841,,,,unmatched,0,0,2,Scandic Pasila,Helsinki
1587401,,,,unmatched,0,0,1,Scallop Regent Rooms,"Norddalmatien, Kroatien"
1590321,,,,unmatched,0,0,1,Lemonade Phuket Hotel -SHA Plus,Patong Beach
1590851,,,,unmatched,0,0,1,Hotel Silva,Alberobello
1591931,,,,unmatched,0,0,1,Rooms & Apartment Lasta,Split
159545,,,,unmatched,0,0,3,Apartahotel Aguadulce,Roquetas de Mar
1596241,,,,unmatched,0,0,1,Alpinhotel Berchtesgaden,Berchtesgaden
1596355,,,,unmatched,0,0,12,Önder Yıldız Hotel,Kizilagac
159846,,,,unmatched,0,0,2,Riviera Suites,Miami (FL)
1599020,,,,unmatched,0,0,3,EV Apartments,Serik
1600226,,,,unmatched,0,0,1,Alba Hotel,"Emilia-Romagna, Italien"
160161,,,,unmatched,0,0,1,Hotel Colle Del Sole,"Apulien, Italien"
1603966,,,,unmatched,0,0,1,Hotel Pérola,"Praia, Insel von Santiago"
160856,,,,unmatched,0,0,1,GH Avalon Sikani,Patti
16089,,,,unmatched,0,0,2,Atlantic Hotel,Budapest
160999,,,,unmatched,0,0,1,Chelles,Marne-La-Vallee
1615169,,,,unmatched,0,0,1,Rabot Hotel From Hotel Chocolat,Soufriere
162083,,,,unmatched,0,0,1,Two Brothers Noordwijk Beach,Noordwijk aan Zee
1622983,,,,unmatched,0,0,1,Funda Hotel,Göcek
1623020,,,,unmatched,0,0,4,Hotel Jasmine,Domus de Maria
162391,,,,unmatched,0,0,1,Complimentary Minibar,Mũi Né
1624807,,,,unmatched,0,0,11,Hotel Ble Ble Vlore,Vlorë
162529,,,,unmatched,0,0,1,Fontainebleau Miami Beach,Miami (FL)
162714,,,,unmatched,0,0,5,SHA Plus,Mae Nam Beach - Koh Samui
16380,,,,unmatched,0,0,1,Hotel & Spa Entremares,La Manga del Mar Menor
16399,,,,unmatched,0,0,1,Hotel Astoria,Alberobello
164072,,,,unmatched,0,0,5,The Windsor Hotel,St. Julianʼs
165028,,,,unmatched,0,0,2,Hotel Hadrigan,Wien
165171,,,,unmatched,0,0,3,Semiramide Palace Hotel,Monopoli
165258,,,,unmatched,0,0,2,Thistle Express London Luton,Luton
165819,,,,unmatched,0,0,4,Hotel O Colmo,Santana
166422,,,,unmatched,0,0,2,Palermo,Mondello
166632,,,,unmatched,0,0,1,Dorisol Mimosa Studio Hotel,Funchal
166747,,,,unmatched,0,0,6,Hotel Ariston,Venedig
166963,,,,unmatched,0,0,6,Sanary,Toulon
167347,,,,unmatched,0,0,1,Dorint Kongresshotel Düsseldorf/Neuss,Düsseldorf
167492,,,,unmatched,0,0,6,Hotel Aaron,Venedig
167536,,,,unmatched,0,0,1,Argenteuil,Paris
167749,,,,unmatched,0,0,1,Panviman Resort Koh Phangan,Koh Phangan
168050,,,,unmatched,0,0,2,Coral Hotel,St. Julianʼs
1680809,,,,unmatched,0,0,4,EA Hotel Populus,Prag
1680927,,,,unmatched,0,0,4,Adults Only,Palma de Mallorca
168367,,,,unmatched,0,0,1,All Inclusive,Juan Dolio
168549,,,,unmatched,0,0,1,Twentyone Hotel,Rom
1686156,,,,unmatched,0,0,3,Hotel Trifoglio,Lido di Jesolo
1686927,,,,unmatched,0,0,1,Igiban Hotel,Mailand
1688460,,,,unmatched,0,0,1,Hôtel Suite Martil,Martil
1688587,,,,unmatched,0,0,1,The Hideaway Hotel,Samara
1689343,,,,unmatched,0,0,2,Angela,"Insel Kos, Griechenland"
1694,,,,unmatched,0,0,1,Excalibur,Las Vegas (NV)
1694051,,,,unmatched,0,0,1,Hotel Terminal,Leuca
1694094,,,,unmatched,0,0,7,Bluewater Hotel,Colonia Sant Jordi
169608,,,,unmatched,0,0,2,Alle Torri,Venedig
169823,,,,unmatched,0,0,5,Hotel Albahia,Alicante
1698879,,,,unmatched,0,0,8,Hotel Cassandra,Palma de Mallorca
169959,,,,unmatched,0,0,3,Residence Igoudar,Agadir
1699836,,,,unmatched,0,0,1,Paradù EcoVillage & Resort,San Vincenzo
1701414,,,,unmatched,0,0,1,Albergo Sole,Garda
17033,,,,unmatched,0,0,1,Hotel 39 Jamaica,Montego Bay
1706020,,,,unmatched,0,0,3,Apartments Flower Residence,Albaniens Küste
1710218,,,,unmatched,0,0,1,ARMADA AVENUE HOTEL,Dubai
171854,,,,unmatched,0,0,2,The Twin Fin Hotel,Honolulu
172043,,,,unmatched,0,0,2,GP Hotel,Rom
172063,,,,unmatched,0,0,2,Torcy,Marne-La-Vallee
172217,,,,unmatched,0,0,2,Mediterraneo Palace Hotel,Amantea
172313,,,,unmatched,0,0,4,Vintage Hotel Mercedes,Lloret de Mar
172318,,,,unmatched,0,0,1,Hotel Columbia,"Emilia-Romagna, Italien"
172547,,,,unmatched,0,0,1,Cruachan Hotel,Fort William
172607,,,,unmatched,0,0,1,Veya Maradiso Hotel by Aminess,Omišalj
172684,,,,unmatched,0,0,2,Comitas Tramontana Park,Na Macaret
172824,,,,unmatched,0,0,1,El Mehdi Beach Resort ex Primasol El Mehdi,Mahdia
1728797,,,,unmatched,0,0,8,Valentino Hotel,Kallithea Rhodes
172976,,,,unmatched,0,0,1,Hotel Le Tilbury,Porto-Vecchio
173065,,,,unmatched,0,0,1,Scandic Bergen City,Bergen
17308,,,,unmatched,0,0,1,ARTIEM Capri,Sant Lluis
173232,,,,unmatched,0,0,2,Hotel Pinija,"Norddalmatien, Kroatien"
173245,,,,unmatched,0,0,1,Scandic Ishavshotel,Tromsø
173249,,,,unmatched,0,0,2,Jinene,Sousse
1733222,,,,unmatched,0,0,1,Sovalye Hotel,Fethiye
173346,,,,unmatched,0,0,6,Hotel Blaucel,Blanes
173358,,,,unmatched,0,0,1,Hotel Malin,"Kvarner Bucht, Kroatien"
1733580,,,,unmatched,0,0,3,Hotel Vip Praia,"Praia, Insel von Santiago"
173463,,,,unmatched,0,0,1,Hotel Kristall,Mailand
1735404,,,,unmatched,0,0,1,Arkem City Hotel,Istanbul
173585,,,,unmatched,0,0,1,Residence Guidaloca,Castellammare Del Golfo
173597,,,,unmatched,0,0,3,Bristol Nice,Nizza
173649,,,,unmatched,0,0,1,Magal Maradiso Hotel by Aminess,Omišalj
173686,,,,unmatched,0,0,1,Hotel Aloisi,Lecce
1737661,,,,unmatched,0,0,1,Hotel Tirreno,Sestri Levante
173803,,,,unmatched,0,0,1,Hotel Malcesine,"Gardasee, Italien"
173816,,,,unmatched,0,0,4,Hotel Dreams Beach,Sousse
1739125,,,,unmatched,0,0,4,Ilios Hotel,Kassandria
1739980,,,,unmatched,0,0,3,A Hotel Side,Side
174229,,,,unmatched,0,0,1,Solo Adultos,Playa del Carmen
1742526,,,,unmatched,0,0,1,Aruba Cunucu Residence,Palm Beach
1742918,,,,unmatched,0,0,3,Hotel Sorli Emocions,Mataro
1743255,,,,unmatched,0,0,1,Paul Marie Hotel Apartments,Ayia Napa
174683,,,,unmatched,0,0,1,Bonita Hotel,Goldstrand
174753,,,,unmatched,0,0,17,Globales Maioris,El Arenal
174812,,,,unmatched,0,0,3,Hotel Medium Claramar,Platja D'Aro
174916,,,,unmatched,0,0,1,Hotel Bahia,Magaluf
175076,,,,unmatched,0,0,1,Medos Hotel,Budapest
175169,,,,unmatched,0,0,1,Park Hotel Perla,Goldstrand
1754920,,,,unmatched,0,0,1,Beachway Hotel,Side
175624,,,,unmatched,0,0,5,Hotel Manaus,Palma de Mallorca
175663,,,,unmatched,0,0,12,Hotel Le Khalife,Hammamet
175667,,,,unmatched,0,0,1,Istion Club & Spa,Nea Propontida
1756841,,,,unmatched,0,0,1,Hotel Oasis,Nadi
175697,,,,unmatched,0,0,3,Leftis Romantica,Messonghi
1762108,,,,unmatched,0,0,1,Britannia Hotel,Kemer
1762199,,,,unmatched,0,0,1,Season Palace Huahin Hotel,Hua Hin
17629,,,,unmatched,0,0,4,Scandic Skärholmen,Stockholm
176452,,,,unmatched,0,0,3,Scandic Holmenkollen Park,Oslo
1767678,,,,unmatched,0,0,1,Bushi Resort & SPA,Skopje
176820,,,,unmatched,0,0,2,Hotel Reymar,Calella
17695,,,,unmatched,0,0,11,Adults Only,Portinatx
176961,,,,unmatched,0,0,1,Crest Hotel Suites,Miami (FL)
177109,,,,unmatched,0,0,1,Phoenix Park Hotel,Dublin
177284,,,,unmatched,0,0,4,Soothe Hotel,Kalkan
1775880,,,,unmatched,0,0,1,Smart Suites,Mailand
177661,,,,unmatched,0,0,3,Irinna Hotel,Argostoli
177952,,,,unmatched,0,0,1,L'Arabia Hotel Apartments,Abu Dhabi
178242,,,,unmatched,0,0,10,Sabina Hotel,Ialyssos
17834,,,,unmatched,0,0,1,Scandic S:t Jörgen,Malmö
17836,,,,unmatched,0,0,1,Scandic Kramer,Malmö
178371,,,,unmatched,0,0,3,Nur Suites & Hotels,Kalkan
1786181,,,,unmatched,0,0,6,Solaris Apartment Kassiopi,Acharavi
1786315,,,,unmatched,0,0,1,Hôtel de Rougemont & Spa,Gstaad
178721,,,,unmatched,0,0,5,Adults Only,Palma de Mallorca
178777,,,,unmatched,0,0,1,Hotel Izán Cavanna,La Manga del Mar Menor
1791414,,,,unmatched,0,0,13,Angelica,"Agios Georgios, Corfú"
1791455,,,,unmatched,0,0,6,Skion Palace Beach Hotel,Kassandra-Hanioti
179292,,,,unmatched,0,0,1,Novostar Budget Pyramides Club & Spa,Hammamet
1793382,,,,unmatched,0,0,1,Courtyard Zone,Khao Lak
17936,,,,unmatched,0,0,1,Ascot Hotel,Kopenhagen
1794687,,,,unmatched,0,0,1,Country Country,Negril
1794874,,,,unmatched,0,0,5,Apolo Suites Rentalmar,"Costa Dorada, Spanien"
179816,,,,unmatched,0,0,1,Ayaz Suites,Bodrum
1800572,,,,unmatched,0,0,1,Blue Beach Hotel,Wadduwa
180270,,,,unmatched,0,0,2,Hotel Günter,Ingolstadt
1804476,,,,unmatched,0,0,1,aja Bad Saarow,Bad Saarow
1804635,,,,unmatched,0,0,2,Iarimbato Hotel,Antananarivo
1804791,,,,unmatched,0,0,2,Hotel Murano,Rossano
181008,,,,unmatched,0,0,1,Hotel Papi,Calella
1810410,,,,unmatched,0,0,13,Residence Oasi Anfiteatro,San Teodoro
1810675,,,,unmatched,0,0,2,Mirabella Apartments,"Agios Nikolaos, Kreta"
181153,,,,unmatched,0,0,11,Hotel Residence Mahmoud,Hammamet
1811790,,,,unmatched,0,0,7,Balaris Apartments,Acharavi
1811933,,,,unmatched,0,0,3,Samsara Cliff Resort,Negril
1812119,,,,unmatched,0,0,1,Hotel Bristol Verbier,Verbier
1812145,,,,unmatched,0,0,7,Hotel Pimar & Spa,Blanes
181454,,,,unmatched,0,0,1,Majestic Hotel,Oludeniz
181722,,,,unmatched,0,0,7,Adults Only,Elounda
1819594,,,,unmatched,0,0,1,Gruppo BLAM HOTELS,Rom
1821845,,,,unmatched,0,0,2,Almena Hotel,Marmaris
1835,,,,unmatched,0,0,5,Dorisol Estrelicia Hotel,Funchal
1835432,,,,unmatched,0,0,1,Residence Oasis,Alghero
1835564,,,,unmatched,0,0,1,Hotel Ribeira Sacra,Monforte de Lemos
1836802,,,,unmatched,0,0,4,Mahogany Hotel,Nusa Dua - Bali
1839278,,,,unmatched,0,0,1,Neptun Hotel,Side
1841417,,,,unmatched,0,0,1,Motel Mujanic Sarajevo,Sarajevo
1843115,,,,unmatched,0,0,5,Beldibi Beach Hotel,Konyaalti
1845657,,,,unmatched,0,0,2,Agriturismo Le Mimose,Imperia
184605,,,,unmatched,0,0,1,Polos Hotel,Paros
1846888,,,,unmatched,0,0,3,Dreams Hotel,London
1847898,,,,unmatched,0,0,1,Suriya Resort,Negombo
1850711,,,,unmatched,0,0,2,Hôtel Padolo,Bonifacio
1850752,,,,unmatched,0,0,1,Joe's Resort Bentota,Ahungalla
1855371,,,,unmatched,0,0,1,Seafront,Clacton-On-Sea
1855471,,,,unmatched,0,0,1,Regency Park Hotel,Mombasa
1858738,,,,unmatched,0,0,5,Castillo Romano,Las Terrenas
1866082,,,,unmatched,0,0,2,Ona el Marqués,Guía de Isora
1866385,,,,unmatched,0,0,2,Olbia City Hotel & Spa,"Sardinien, Italien"
186644,,,,unmatched,0,0,5,Hotel Colombo,Vila do Porto
186649,,,,unmatched,0,0,13,Adults Only,Santa Eulalia del Río
1866823,,,,unmatched,0,0,1,Phaithong Sotel Resort,Patong Beach
186692,,,,unmatched,0,0,1,NYC Gateway by IHG,New York - Manhattan
186700,,,,unmatched,0,0,1,hu Altomincio Village,"Gardasee, Italien"
186712,,,,unmatched,0,0,11,lovely apartment for 4,Monastir
1867199,,,,unmatched,0,0,2,Des Epoques Hotel,Rom
1868260,,,,unmatched,0,0,1,Wilderness Hotel Muotka & Igloos,Saariselka
18706,,,,unmatched,0,0,13,Dorma Tartessos,Huelva
18707,,,,unmatched,0,0,15,Senator Huelva,Huelva
1870711,,,,unmatched,0,0,1,Hotel Karpos,Skopje
1870819,,,,unmatched,0,0,1,Hotel Evropa,Podgorica
1871849,,,,unmatched,0,0,1,Hotel Monopol,Istanbul
187243,,,,unmatched,0,0,1,Hotel Antonella,Pomezia
1873163,,,,unmatched,0,0,4,Hotel Residence Ampurias,Castelsardo
1873644,,,,unmatched,0,0,1,Catedral Almería,"Golf von Almeria, Spanien"
187617,,,,unmatched,0,0,2,Hotel Naval Sestao,Bilbao
1877561,,,,unmatched,0,0,4,DORMERO Express Hotel Passau,"Bayern, Deutschland"
187879,,,,unmatched,0,0,4,Scandic Kallio,Helsinki
188172,,,,unmatched,0,0,1,Hit Hotel,Warschau
1882223,,,,unmatched,0,0,1,Hotel Grand,Sarajevo
188423,,,,unmatched,0,0,1,Hotel Nap,Budapest
188473,,,,unmatched,0,0,2,Habitat Hotel,Kilkís
188572,,,,unmatched,0,0,1,Citin Langkawi by Compass Hospitality,Langkawi
189088,,,,unmatched,0,0,2,Pato Amarillo,Punta Umbria
189341,,,,unmatched,0,0,2,Hotel Tamariu,Begur
18948,,,,unmatched,0,0,1,Hotel Cesar Augustus,Salou
189503,,,,unmatched,0,0,3,Pato Rojo,Punta Umbria
189510,,,,unmatched,0,0,10,Hotel El Habib Monastir,Monastir
189594,,,,unmatched,0,0,2,Scandic Kaisaniemi,Helsinki
190021,,,,unmatched,0,0,1,Belvedere,Prag
190291,,,,unmatched,0,0,2,Hôtel Fesch & Spa,Ajaccio
1904613,,,,unmatched,0,0,1,All Inclusive,Seferihisar
1912307,,,,unmatched,0,0,5,SoBlue Hôtel,Antibes Juan-Les-Pins
1914424,,,,unmatched,0,0,2,Apartments und Gästezimmer,Garmisch-Partenkirchen
1919334,,,,unmatched,0,0,4,Hotel Real,Lerida
1920807,,,,unmatched,0,0,1,Valldemossa Hotel,Deia
1922615,,,,unmatched,0,0,1,Lapland Hotels Sirkantähti,Levi
1922617,,,,unmatched,0,0,1,Lapland Hotels Riekonlinna,Saariselka
1924037,,,,unmatched,0,0,1,Colony Hotel,Rom
1925513,,,,unmatched,0,0,7,Liberty Resort,Monastir
1925703,,,,unmatched,0,0,2,Nastasi Hotel & Spa,Lerida
1925868,,,,unmatched,0,0,1,Habesos Hotel,Kas
19271,,,,unmatched,0,0,3,Mercè,Calella
1928,,,,unmatched,0,0,1,ASTORIA Hotel Opatija,Opatija
192889,,,,unmatched,0,0,1,El Mouradi El Menzah,Hammamet
1929,,,,unmatched,0,0,1,BRISTOL Hotel Opatija,Opatija
1930024,,,,unmatched,0,0,1,Moorings Hotel,Fort William
193488,,,,unmatched,0,0,1,Hotel L'Etable,Champéry
193512,,,,unmatched,0,0,3,Evripides Village,Kardamena
193672,,,,unmatched,0,0,3,Hotel & Apartments,Monte Gordo
193790,,,,unmatched,0,0,8,Residence Bouganvillage,San Teodoro
194200,,,,unmatched,0,0,4,Greta Rooms Hotel,Mazara del Vallo
194248,,,,unmatched,0,0,2,Hotel Roma,Ravenna
1944,,,,unmatched,0,0,1,Mirage Hotel,Burgas
194500,,,,unmatched,0,0,1,Puri Saron Hotel Baruna Beach Lovina,Lovina
194549,,,,unmatched,0,0,1,Hotel Europa,Mailand
194576,,,,unmatched,0,0,2,Baía Beach Hotel,Monte Gordo
195189,,,,unmatched,0,0,4,Hotel Pastura,"Postira, Brac"
195792,,,,unmatched,0,0,3,Hotel Lipa,"Postira, Brac"
196308,,,,unmatched,0,0,1,Manousos City Hotel,Rhodos Stadt
1970109,,,,unmatched,0,0,2,"Muthu Queens Hotel, Oban",Oban
197435,,,,unmatched,0,0,1,Paradise Apartments,"Zakynthos, Griechenland"
198442,,,,unmatched,0,0,6,Hotel Salgueiro,Porto Moniz
198585,,,,unmatched,0,0,6,Marina Palace,Hammamet
1994909,,,,unmatched,0,0,1,B&B HOTEL Orly Rungis Aéroport 3 étoiles,Paris Orly
1996227,,,,unmatched,0,0,2,Rock Hotel,Gibraltar
1996560,,,,unmatched,0,0,7,Lovat Hotel,Perth
199692,,,,unmatched,0,0,1,Carlton Hotel,Ayr
199712,,,,unmatched,0,0,2,Atheras,Ikaria
199869,,,,unmatched,0,0,1,Dinastia,Madrid
2000342,,,,unmatched,0,0,1,Hôtel Vacances Bleues Balmoral,Menton
2000580,,,,unmatched,0,0,1,Gruppo BLAM HOTELS,Rom
2001282,,,,unmatched,0,0,2,Hotel IMPERATORI,Rom
